,balance,equity
0,1034.0493100808,1000.0
60,1034.0493100808,1000.0
120,1034.0493100808,1000.0
180,1034.0493100808,1000.0
240,1034.0493100808,1000.0
300,1034.0493100808,1000.0
360,1034.0493100808,1000.0
420,1034.0493100808,1000.0
480,1034.0493100808,1000.0
540,1034.0493100808,1000.0
600,1034.0493100808,1000.0
660,1034.0493100808,1000.0
720,1034.0493100808,1000.0
780,1034.0493100808,1000.0
840,1034.0493100808,1000.0
900,1034.0493100808,1000.0
960,1034.0493100808,1000.0
1020,1034.0493100808,1000.0
1080,1034.0493100808,1000.0
1140,1034.0493100808,1000.0
1200,1034.0493100808,1000.0
1260,1034.0493100808,1000.0
1320,1034.0493100808,1000.0
1380,1034.0493100808,1000.0
1440,1034.0493100808,1000.0
1500,1034.0493100808,1000.0
1560,1034.0493100808,1000.0
1620,1034.0493100808,1000.0
1680,1034.0493100808,1000.0
1740,1034.0493100808,1000.0
1800,1034.0493100808,1000.0
1860,1034.0493100808,1000.0
1920,1034.0493100808,1000.0
1980,1034.0493100808,1000.0
2040,1034.0493100808,1000.0
2100,1034.0493100808,1000.0
2160,1034.0493100808,1000.0
2220,1034.0493100808,1000.0
2280,1034.0493100808,1000.0
2340,1034.0493100808,1000.0
2400,1034.0493100808,1000.0
2460,1034.0493100808,1000.0
2520,1034.0493100808,1000.0
2580,1034.0493100808,1000.0
2640,1034.0493100808,1000.0
2700,1034.0493100808,1000.0
2760,1034.0493100808,1000.0
2820,1034.0493100808,1000.0
2880,1034.0493100808,1000.0
2940,1034.0493100808,1000.0
3000,1034.0493100808,1000.0
3060,1034.0493100808,1000.0
3120,1034.0493100808,1000.0
3180,1034.0493100808,1000.0
3240,1034.0493100808,1000.0
3300,1034.0493100808,1000.0
3360,1034.0493100808,1000.0
3420,1034.0493100808,1000.0
3480,1034.0493100808,1000.0
3540,1034.0493100808,1000.0
3600,1034.0493100808,1000.0
3660,1034.0493100808,1000.0
3720,1034.0493100808,1000.0
3780,1034.0493100808,1000.0
3840,1034.0493100808,1000.0
3900,1034.0493100808,1000.0
3960,1034.0493100808,1000.0
4020,1034.0493100808,1000.0
4080,1034.0493100808,1000.0
4140,1034.0493100808,1000.0
4200,1034.0493100808,1000.0
4260,1034.0493100808,1000.0
4320,1034.0493100808,1000.0
4380,1034.0493100808,1000.0
4440,1034.0493100808,1000.0
4500,1034.0493100808,1000.0
4560,1034.0493100808,1000.0
4620,1034.0493100808,1000.0
4680,1034.0493100808,1000.0
4740,1034.0493100808,1000.0
4800,1034.0493100808,1000.0
4860,1034.0493100808,1000.0
4920,1034.0493100808,1000.0
4980,1034.0493100808,1000.0
5040,1034.0493100808,1000.0
5100,1034.0493100808,1000.0
5160,1034.0493100808,1000.0
5220,1034.0493100808,1000.0
5280,1034.0493100808,1000.0
5340,1034.0493100808,1000.0
5400,1034.0493100808,1000.0
5460,1034.0493100808,1000.0
5520,1034.0493100808,1000.0
5580,1034.0493100808,1000.0
5640,1034.0493100808,1000.0
5700,1034.0493100808,1000.0
5760,1034.0493100808,1000.0
5820,1034.0493100808,1000.0
5880,1034.0493100808,1000.0
5940,1034.0493100808,1000.0
6000,1034.0493100808,1000.0
6060,1034.0493100808,1000.0
6120,1034.0493100808,1000.0
6180,1034.0493100808,1000.0
6240,1034.0493100808,1000.0
6300,1034.0493100808,1000.0
6360,1034.0493100808,1000.0
6420,1034.0493100808,1000.0
6480,1034.0493100808,1000.0
6540,1034.0493100808,1000.0
6600,1034.0493100808,1000.0
6660,1034.0493100808,1000.0
6720,1034.0493100808,1000.0
6780,1034.0493100808,1000.0
6840,1034.0493100808,1000.0
6900,1034.0493100808,1000.0
6960,1034.0493100808,1000.0
7020,1034.0493100808,1000.0
7080,1034.0493100808,1000.0
7140,1034.0493100808,1000.0
7200,1034.0493100808,1000.0
7260,1034.0493100808,1000.0
7320,1034.0493100808,1000.0
7380,1034.0493100808,1000.0
7440,1034.0493100808,1000.0
7500,1034.0493100808,1000.0
7560,1034.0493100808,1000.0
7620,1034.0493100808,1000.0
7680,1034.0493100808,1000.0
7740,1034.0493100808,1000.0
7800,1034.0493100808,1000.0
7860,1034.0493100808,1000.0
7920,1034.0493100808,1000.0
7980,1034.0493100808,1000.0
8040,1034.0493100808,1000.0
8100,1034.0493100808,1000.0
8160,1034.0493100808,1000.0
8220,1034.0493100808,1000.0
8280,1034.0493100808,1000.0
8340,1034.0493100808,1000.0
8400,1034.0493100808,1000.0
8460,1034.0493100808,1000.0
8520,1034.0493100808,1000.0
8580,1034.0493100808,1000.0
8640,1034.0493100808,1000.0
8700,1034.0493100808,1000.0
8760,1034.0493100808,1000.0
8820,1034.0493100808,1000.0
8880,1034.0493100808,1000.0
8940,1034.0493100808,1000.0
9000,1034.0493100808,1000.0
9060,1034.0493100808,1000.0
9120,1034.0493100808,1000.0
9180,1034.0493100808,1000.0
9240,1034.0493100808,1000.0
9300,1034.0493100808,1000.0
9360,1034.0493100808,1000.0
9420,1034.0493100808,1000.0
9480,1034.0493100808,1000.0
9540,1034.0493100808,1000.0
9600,1034.0493100808,1000.0
9660,1034.0493100808,1000.0
9720,1034.0493100808,1000.0
9780,1034.0493100808,1000.0
9840,1034.0493100808,1000.0
9900,1034.0493100808,1000.0
9960,1034.0493100808,1000.0
10020,1034.0493100808,1000.0
10080,1034.0493100808,1000.0
10140,1034.0493100808,1000.0
10200,1034.0493100808,1000.0
10260,1034.0493100808,1000.0
10320,1034.0493100808,1000.0
