,balance,equity
0,1020.2617188400001,1000.0
60,1020.2617188400001,1000.0
120,1020.2617188400001,1000.0
180,1020.2617188400001,1000.0
240,1020.2617188400001,1000.0
300,1020.2617188400001,1000.0
360,1020.2617188400001,1000.0
420,1020.2617188400001,1000.0
480,1020.2617188400001,1000.0
540,1020.2617188400001,1000.0
600,1020.2617188400001,1000.0
660,1020.2617188400001,1000.0
720,1020.2617188400001,1000.0
780,1020.2617188400001,1000.0
840,1020.2617188400001,1000.0
900,1020.2617188400001,1000.0
960,1020.2617188400001,1000.0
1020,1020.2617188400001,1000.0
1080,1020.2617188400001,1000.0
1140,1020.2617188400001,1000.0
1200,1020.2617188400001,1000.0
1260,1020.2617188400001,1000.0
1320,1020.2617188400001,1000.0
1380,1020.2617188400001,1000.0
1440,1020.2617188400001,1000.0
1500,1020.2617188400001,1000.0
1560,1020.2617188400001,1000.0
1620,1020.2617188400001,1000.0
1680,1020.2617188400001,1000.0
1740,1020.2617188400001,1000.0
1800,1020.2617188400001,1000.0
1860,1020.2617188400001,1000.0
1920,1020.2617188400001,1000.0
1980,1020.2617188400001,1000.0
2040,1020.2617188400001,1000.0
2100,1020.2617188400001,1000.0
2160,1020.2617188400001,1000.0
2220,1020.2617188400001,1000.0
2280,1020.2617188400001,1000.0
2340,1020.2617188400001,1000.0
2400,1020.2617188400001,1000.0
2460,1020.2617188400001,1000.0
2520,1020.2617188400001,1000.0
2580,1020.2617188400001,1000.0
2640,1020.2617188400001,1000.0
2700,1020.2617188400001,1000.0
2760,1020.2617188400001,1000.0
2820,1020.2617188400001,1000.0
2880,1020.2617188400001,1000.0
2940,1020.2617188400001,1000.0
3000,1020.2617188400001,1000.0
3060,1020.2617188400001,1000.0
3120,1020.2617188400001,1000.0
3180,1020.2617188400001,1000.0
3240,1020.2617188400001,1000.0
3300,1020.2617188400001,1000.0
3360,1020.2617188400001,1000.0
3420,1020.2617188400001,1000.0
3480,1020.2617188400001,1000.0
3540,1020.2617188400001,1000.0
3600,1020.2617188400001,1000.0
3660,1020.2617188400001,1000.0
3720,1020.2617188400001,1000.0
3780,1020.2617188400001,1000.0
3840,1020.2617188400001,1000.0
3900,1020.2617188400001,1000.0
3960,1020.2617188400001,1000.0
4020,1020.2617188400001,1000.0
4080,1020.2617188400001,1000.0
4140,1020.2617188400001,1000.0
4200,1020.2617188400001,1000.0
4260,1020.2617188400001,1000.0
4320,1020.2617188400001,1000.0
4380,1020.2617188400001,1000.0
4440,1020.2617188400001,1000.0
4500,1020.2617188400001,1000.0
4560,1020.2617188400001,1000.0
4620,1020.2617188400001,1000.0
4680,1020.2617188400001,1000.0
4740,1020.2617188400001,1000.0
4800,1020.2617188400001,1000.0
4860,1020.2617188400001,1000.0
4920,1020.2617188400001,1000.0
4980,1020.2617188400001,1000.0
5040,1020.2617188400001,1000.0
5100,1020.2617188400001,1000.0
5160,1020.2617188400001,1000.0
5220,1020.2617188400001,1000.0
5280,1020.2617188400001,1000.0
5340,1020.2617188400001,1000.0
5400,1020.2617188400001,1000.0
5460,1020.2617188400001,1000.0
5520,1020.2617188400001,1000.0
5580,1020.2617188400001,1000.0
5640,1020.2617188400001,1000.0
5700,1020.2617188400001,1000.0
5760,1020.2617188400001,1000.0
5820,1020.2617188400001,1000.0
5880,1020.2617188400001,1000.0
5940,1020.2617188400001,1000.0
6000,1020.2617188400001,1000.0
6060,1020.2617188400001,1000.0
6120,1020.2617188400001,1000.0
6180,1020.2617188400001,1000.0
6240,1020.2617188400001,1000.0
6300,1020.2617188400001,1000.0
6360,1020.2617188400001,1000.0
6420,1020.2617188400001,1000.0
6480,1020.2617188400001,1000.0
6540,1020.2617188400001,1000.0
6600,1020.2617188400001,1000.0
6660,1020.2617188400001,1000.0
6720,1020.2617188400001,1000.0
6780,1020.2617188400001,1000.0
6840,1020.2617188400001,1000.0
6900,1020.2617188400001,1000.0
6960,1020.2617188400001,1000.0
7020,1020.2617188400001,1000.0
7080,1020.2617188400001,1000.0
7140,1020.2617188400001,1000.0
7200,1020.2617188400001,1000.0
