,balance,equity
34920,1024.70758316,1000.0
34980,1024.70758316,1000.0
35040,1024.70758316,1000.0
35100,1024.70758316,1000.0
35160,1024.70758316,1000.0
35220,1024.70758316,1000.0
35280,1024.70758316,1000.0
35340,1024.70758316,1000.0
35400,1024.70758316,1000.0
35460,1024.70758316,1000.0
35520,1024.70758316,1000.0
35580,1024.70758316,1000.0
35640,1024.70758316,1000.0
35700,1024.70758316,1000.0
35760,1024.70758316,1000.0
35820,1024.70758316,1000.0
35880,1024.70758316,1000.0
35940,1024.70758316,1000.0
36000,1024.70758316,1000.0
36060,1024.70758316,1000.0
36120,1024.70758316,1000.0
36180,1024.70758316,1000.0
36240,1024.70758316,1000.0
36300,1024.70758316,1000.0
36360,1024.70758316,1000.0
36420,1024.70758316,1000.0
36480,1024.70758316,1000.0
36540,1024.70758316,1000.0
36600,1024.70758316,1000.0
36660,1024.70758316,1000.0
36720,1024.70758316,1000.0
36780,1024.70758316,1000.0
36840,1024.70758316,1000.0
36900,1024.70758316,1000.0
36960,1024.70758316,1000.0
37020,1024.70758316,1000.0
37080,1024.70758316,1000.0
37140,1024.70758316,1000.0
37200,1024.70758316,1000.0
37260,1024.70758316,1000.0
37320,1024.70758316,1000.0
37380,1024.70758316,1000.0
37440,1024.70758316,1000.0
37500,1024.70758316,1000.0
37560,1024.70758316,1000.0
37620,1024.70758316,1000.0
37680,1024.70758316,1000.0
37740,1024.70758316,1000.0
37800,1024.70758316,1000.0
37860,1024.70758316,1000.0
37920,1024.70758316,1000.0
37980,1024.70758316,1000.0
38040,1024.70758316,1000.0
38100,1024.70758316,1000.0
38160,1024.70758316,1000.0
38220,1024.70758316,1000.0
38280,1024.70758316,1000.0
38340,1024.70758316,1000.0
38400,1024.70758316,1000.0
38460,1024.70758316,1000.0
38520,1024.70758316,1000.0
38580,1024.70758316,1000.0
38640,1024.70758316,1000.0
38700,1024.70758316,1000.0
38760,1024.70758316,1000.0
38820,1024.70758316,1000.0
38880,1024.70758316,1000.0
38940,1024.70758316,1000.0
39000,1024.70758316,1000.0
39060,1024.70758316,1000.0
39120,1024.70758316,1000.0
39180,1024.70758316,1000.0
39240,1024.70758316,1000.0
39300,1024.70758316,1000.0
39360,1024.70758316,1000.0
39420,1024.70758316,1000.0
39480,1024.70758316,1000.0
39540,1024.70758316,1000.0
39600,1024.70758316,1000.0
39660,1024.70758316,1000.0
39720,1024.70758316,1000.0
39780,1024.70758316,1000.0
39840,1024.70758316,1000.0
39900,1024.70758316,1000.0
39960,1024.70758316,1000.0
40020,1024.70758316,1000.0
40080,1024.70758316,1000.0
40140,1024.70758316,1000.0
40200,1024.70758316,1000.0
40260,1024.70758316,1000.0
40320,1024.70758316,1000.0
40380,1024.70758316,1000.0
40440,1024.70758316,1000.0
40500,1024.70758316,1000.0
40560,1024.70758316,1000.0
40620,1024.70758316,1000.0
40680,1024.70758316,1000.0
40740,1024.70758316,1000.0
40800,1024.70758316,1000.0
40860,1024.70758316,1000.0
40920,1024.70758316,1000.0
40980,1024.70758316,1000.0
41040,1024.70758316,1000.0
41100,1024.70758316,1000.0
41160,1024.70758316,1000.0
41220,1024.70758316,1000.0
41280,1024.70758316,1000.0
41340,1024.70758316,1000.0
41400,1024.70758316,1000.0
41460,1024.70758316,1000.0
41520,1024.70758316,1000.0
41580,1024.70758316,1000.0
41640,1024.70758316,1000.0
41700,1024.70758316,1000.0
41760,1024.70758316,1000.0
41820,1024.70758316,1000.0
41880,1024.70758316,1000.0
41940,1024.70758316,1000.0
42000,1024.70758316,1000.0
42060,1024.70758316,1000.0
42120,1024.70758316,1000.0
42180,1024.70758316,1000.0
42240,1024.70758316,1000.0
42300,1024.70758316,1000.0
42360,1024.70758316,1000.0
42420,1024.70758316,1000.0
42480,1024.70758316,1000.0
42540,1024.70758316,1000.0
42600,1024.70758316,1000.0
42660,1024.70758316,1000.0
42720,1024.70758316,1000.0
42780,1024.70758316,1000.0
42840,1024.70758316,1000.0
42900,1024.70758316,1000.0
42960,1024.70758316,1000.0
43020,1024.70758316,1000.0
43080,1024.70758316,1000.0
43140,1024.70758316,1000.0
43200,1024.70758316,1000.0
43260,1024.70758316,1000.0
43320,1024.70758316,1000.0
43380,1024.70758316,1000.0
43440,1024.70758316,1000.0
43500,1024.70758316,1000.0
43560,1024.70758316,1000.0
43620,1024.70758316,1000.0
43680,1024.70758316,1000.0
43740,1024.70758316,1000.0
43800,1024.70758316,1000.0
43860,1024.70758316,1000.0
43920,1024.70758316,1000.0
43980,1024.70758316,1000.0
44040,1024.70758316,1000.0
44100,1024.70758316,1000.0
44160,1024.70758316,1000.0
44220,1024.70758316,1000.0
44280,1024.70758316,1000.0
44340,1024.70758316,1000.0
44400,1024.70758316,1000.0
44460,1024.70758316,1000.0
44520,1024.70758316,1000.0
44580,1024.70758316,1000.0
44640,1024.70758316,1000.0
44700,1024.70758316,1000.0
44760,1024.70758316,1000.0
44820,1024.70758316,1000.0
44880,1024.70758316,1000.0
44940,1024.70758316,1000.0
45000,1024.70758316,1000.0
45060,1024.70758316,1000.0
45120,1024.70758316,1000.0
45180,1024.70758316,1000.0
45240,1024.70758316,1000.0
45300,1024.70758316,1000.0
45360,1024.70758316,1000.0
45420,1024.70758316,1000.0
45480,1024.70758316,1000.0
45540,1024.70758316,1000.0
45600,1024.70758316,1000.0
45660,1024.70758316,1000.0
45720,1024.70758316,1000.0
45780,1024.70758316,1000.0
45840,1024.70758316,1000.0
45900,1024.70758316,1000.0
45960,1024.70758316,1000.0
46020,1024.70758316,1000.0
46080,1024.70758316,1000.0
46140,1024.70758316,1000.0
46200,1024.70758316,1000.0
46260,1024.70758316,1000.0
46320,1024.70758316,1000.0
46380,1024.70758316,1000.0
46440,1024.70758316,1000.0
46500,1024.70758316,1000.0
46560,1024.70758316,1000.0
46620,1024.70758316,1000.0
46680,1024.70758316,1000.0
46740,1024.70758316,1000.0
46800,1024.70758316,1000.0
46860,1024.70758316,1000.0
46920,1024.70758316,1000.0
46980,1024.70758316,1000.0
47040,1024.70758316,1000.0
47100,1024.70758316,1000.0
47160,1024.70758316,1000.0
47220,1024.70758316,1000.0
47280,1024.70758316,1000.0
47340,1024.70758316,1000.0
47400,1024.70758316,1000.0
47460,1024.70758316,1000.0
47520,1024.70758316,1000.0
47580,1024.70758316,1000.0
47640,1024.70758316,1000.0
47700,1024.70758316,1000.0
47760,1024.70758316,1000.0
47820,1024.70758316,1000.0
47880,1024.70758316,1000.0
47940,1024.70758316,1000.0
48000,1024.70758316,1000.0
48060,1024.70758316,1000.0
48120,1024.70758316,1000.0
48180,1024.70758316,1000.0
48240,1024.70758316,1000.0
48300,1024.70758316,1000.0
48360,1024.70758316,1000.0
48420,1024.70758316,1000.0
48480,1024.70758316,1000.0
48540,1024.70758316,1000.0
48600,1024.70758316,1000.0
48660,1024.70758316,1000.0
48720,1024.70758316,1000.0
48780,1024.70758316,1000.0
48840,1024.70758316,1000.0
48900,1024.70758316,1000.0
48960,1024.70758316,1000.0
49020,1024.70758316,1000.0
49080,1024.70758316,1000.0
49140,1024.70758316,1000.0
49200,1024.70758316,1000.0
49260,1024.70758316,1000.0
49320,1024.70758316,1000.0
49380,1024.70758316,1000.0
49440,1024.70758316,1000.0
49500,1024.70758316,1000.0
49560,1024.70758316,1000.0
49620,1024.70758316,1000.0
49680,1024.70758316,1000.0
49740,1024.70758316,1000.0
49800,1024.70758316,1000.0
49860,1024.70758316,1000.0
49920,1024.70758316,1000.0
49980,1024.70758316,1000.0
50040,1024.70758316,1000.0
50100,1024.70758316,1000.0
50160,1024.70758316,1000.0
50220,1024.70758316,1000.0
50280,1024.70758316,1000.0
50340,1024.70758316,1000.0
50400,1024.70758316,1000.0
50460,1024.70758316,1000.0
50520,1024.70758316,1000.0
50580,1024.70758316,1000.0
50640,1024.70758316,1000.0
50700,1024.70758316,1000.0
50760,1024.70758316,1000.0
50820,1024.70758316,1000.0
50880,1024.70758316,1000.0
50940,1024.70758316,1000.0
51000,1024.70758316,1000.0
51060,1024.70758316,1000.0
51120,1024.70758316,1000.0
51180,1024.70758316,1000.0
51240,1024.70758316,1000.0
51300,1024.70758316,1000.0
51360,1024.70758316,1000.0
51420,1024.70758316,1000.0
51480,1024.70758316,1000.0
51540,1024.70758316,1000.0
51600,1024.70758316,1000.0
51660,1024.70758316,1000.0
51720,1024.70758316,1000.0
51780,1024.70758316,1000.0
51840,1024.70758316,1000.0
51900,1024.70758316,1000.0
51960,1024.70758316,1000.0
52020,1024.70758316,1000.0
52080,1024.70758316,1000.0
52140,1024.70758316,1000.0
52200,1024.70758316,1000.0
52260,1024.70758316,1000.0
52320,1024.70758316,1000.0
52380,1024.70758316,1000.0
52440,1024.70758316,1000.0
52500,1024.70758316,1000.0
52560,1024.70758316,1000.0
52620,1024.70758316,1000.0
52680,1024.70758316,1000.0
52740,1024.70758316,1000.0
52800,1024.70758316,1000.0
52860,1024.70758316,1000.0
52920,1024.70758316,1000.0
52980,1024.70758316,1000.0
53040,1024.70758316,1000.0
53100,1024.70758316,1000.0
53160,1024.70758316,1000.0
53220,1024.70758316,1000.0
53280,1024.70758316,1000.0
53340,1024.70758316,1000.0
53400,1024.70758316,1000.0
53460,1024.70758316,1000.0
53520,1024.70758316,1000.0
53580,1024.70758316,1000.0
53640,1024.70758316,1000.0
53700,1024.70758316,1000.0
53760,1024.70758316,1000.0
53820,1024.70758316,1000.0
53880,1024.70758316,1000.0
53940,1024.70758316,1000.0
54000,1024.70758316,1000.0
54060,1024.70758316,1000.0
54120,1024.70758316,1000.0
54180,1024.70758316,1000.0
54240,1024.70758316,1000.0
54300,1024.70758316,1000.0
54360,1024.70758316,1000.0
54420,1024.70758316,1000.0
54480,1024.70758316,1000.0
54540,1024.70758316,1000.0
54600,1024.70758316,1000.0
54660,1024.70758316,1000.0
54720,1024.70758316,1000.0
54780,1024.70758316,1000.0
54840,1024.70758316,1000.0
54900,1024.70758316,1000.0
54960,1024.70758316,1000.0
55020,1024.70758316,1000.0
55080,1024.70758316,1000.0
55140,1024.70758316,1000.0
55200,1024.70758316,1000.0
55260,1024.70758316,1000.0
55320,1024.70758316,1000.0
55380,1024.70758316,1000.0
55440,1024.70758316,1000.0
55500,1024.70758316,1000.0
55560,1024.70758316,1000.0
55620,1024.70758316,1000.0
55680,1024.70758316,1000.0
55740,1024.70758316,1000.0
55800,1024.70758316,1000.0
55860,1024.70758316,1000.0
